iso3,country,year,scenario,hot_days_proj,hot_days_proj_diff_1981_2010,icing_days_proj,icing_days_proj_diff_1981_2010,trop_nights_proj,trop_nights_proj_diff_1981_2010,trop_nights_proj_pct_change_1981_2010,icing_days_proj_pct_change_1981_2010,hot_days_proj_pct_change_1981_2010,scenario_label,linked_ssp,is_linked_scenario
RUS,RUS,2034,PROJ_SSP245,2.2,1.8,154.1,-12.7,2.3,-0.5,-17.857142857142858,-7.613908872901678,449.99999999999983,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2034,PROJ_SSP370,2.1,1.7,155.1,-11.8,2.6,-0.2,-7.142857142857142,-7.070101857399641,424.99999999999983,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2034,PROJ_SSP585,2.6,2.2,151.9,-15.0,2.8,0.0,0.0,-8.987417615338526,550.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2035,PROJ_SSP126,2.5,2.0,155.4,-11.5,2.5,-0.2,-7.4074074074074066,-6.890353505092869,400.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2035,PROJ_SSP245,2.3,1.8,155.2,-11.7,2.3,-0.5,-17.857142857142858,-7.010185739964051,360.00000000000017,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2035,PROJ_SSP370,2.7,2.3,152.9,-14.0,2.9,0.1,3.571428571428572,-8.388256440982623,574.9999999999994,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2035,PROJ_SSP585,2.7,2.2,151.9,-15.0,2.9,0.1,3.571428571428572,-8.987417615338526,440.00000000000006,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2036,PROJ_SSP126,2.5,2.0,153.0,-13.9,2.8,0.0,0.0,-8.328340323547035,400.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2036,PROJ_SSP245,2.6,2.1,153.7,-13.1,2.6,-0.2,-7.142857142857142,-7.853717026378898,420.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2036,PROJ_SSP370,2.9,2.4,153.9,-13.0,2.8,0.1,3.703703703703704,-7.789095266626722,480.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2036,PROJ_SSP585,2.8,2.4,152.3,-14.6,2.6,-0.1,-3.7037037037037033,-8.747753145596166,600.0000000000001,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2037,PROJ_SSP126,2.5,2.0,154.4,-12.5,2.4,-0.4,-14.285714285714288,-7.489514679448773,400.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2037,PROJ_SSP245,2.6,2.1,152.8,-14.1,2.7,-0.1,-3.571428571428571,-8.448172558418214,420.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2037,PROJ_SSP370,2.7,2.2,151.5,-15.4,3.0,0.2,7.142857142857144,-9.227082085080887,440.00000000000006,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2037,PROJ_SSP585,3.1,2.7,152.2,-14.7,3.3,0.6,22.222222222222225,-8.807669263031755,675.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2038,PROJ_SSP126,2.4,1.9,154.3,-12.6,2.7,-0.1,-3.571428571428571,-7.549430796884361,380.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2038,PROJ_SSP245,2.5,2.0,154.5,-12.3,2.8,0.1,3.703703703703704,-7.374100719424461,400.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2038,PROJ_SSP370,2.9,2.4,154.4,-12.5,3.0,0.3,11.11111111111111,-7.489514679448773,480.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2038,PROJ_SSP585,2.9,2.5,151.7,-15.2,3.1,0.3,10.714285714285712,-9.107249850209707,625.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2039,PROJ_SSP126,3.0,2.6,154.3,-12.6,2.8,0.0,0.0,-7.549430796884361,650.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2039,PROJ_SSP245,3.0,2.5,153.9,-12.9,2.8,0.0,0.0,-7.733812949640287,500.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2039,PROJ_SSP370,2.8,2.4,152.8,-14.1,3.1,0.3,10.714285714285712,-8.448172558418214,600.0000000000001,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2039,PROJ_SSP585,3.2,2.8,148.5,-18.3,3.4,0.6,21.42857142857143,-10.971223021582734,699.9999999999994,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2040,PROJ_SSP126,3.0,2.6,152.8,-14.1,3.0,0.2,7.142857142857144,-8.448172558418214,650.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2040,PROJ_SSP245,2.1,1.6,152.2,-14.6,2.6,-0.1,-3.7037037037037033,-8.752997601918466,320.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2040,PROJ_SSP370,3.0,2.5,150.1,-16.8,3.5,0.7,25.0,-10.06590772917915,500.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2040,PROJ_SSP585,4.0,3.6,150.3,-16.5,4.0,1.2,42.85714285714286,-9.892086330935252,900.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2041,PROJ_SSP126,2.7,2.2,150.1,-16.7,3.0,0.2,7.142857142857144,-10.011990407673862,440.00000000000006,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2041,PROJ_SSP245,2.9,2.4,153.1,-13.8,3.1,0.3,10.714285714285712,-8.268424206111444,480.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2041,PROJ_SSP370,3.1,2.7,151.0,-15.9,3.3,0.5,17.857142857142858,-9.526662672258837,675.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2041,PROJ_SSP585,3.3,2.8,149.8,-17.1,3.5,0.7,25.0,-10.245656081485919,560.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2042,PROJ_SSP126,2.6,2.2,153.9,-13.0,3.0,0.3,11.11111111111111,-7.789095266626722,550.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2042,PROJ_SSP245,2.6,2.1,152.5,-14.4,2.8,0.0,0.0,-8.627920910724985,420.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2042,PROJ_SSP370,2.6,2.1,151.9,-15.0,3.0,0.2,7.142857142857144,-8.987417615338526,420.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2042,PROJ_SSP585,3.8,3.3,145.6,-21.3,3.6,0.8,28.571428571428577,-12.762133013780709,660.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2043,PROJ_SSP126,2.7,2.3,152.5,-14.3,2.9,0.1,3.571428571428572,-8.57314148681055,574.9999999999994,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2043,PROJ_SSP245,3.1,2.6,150.4,-16.5,3.3,0.5,17.857142857142858,-9.886159376872378,520.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2043,PROJ_SSP370,3.0,2.6,150.9,-16.0,3.5,0.7,25.0,-9.586578789694428,650.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2043,PROJ_SSP585,3.4,2.9,148.3,-18.6,3.5,0.8,29.629629629629626,-11.144397843019773,580.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2044,PROJ_SSP126,2.9,2.4,151.6,-15.2,3.1,0.3,10.714285714285712,-9.112709832134293,480.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2044,PROJ_SSP245,3.1,2.7,151.1,-15.8,3.0,0.2,7.142857142857144,-9.466746554823247,675.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2044,PROJ_SSP370,3.3,2.8,151.7,-15.2,3.5,0.7,25.0,-9.107249850209707,560.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2044,PROJ_SSP585,3.5,3.0,148.2,-18.6,3.7,0.9,32.14285714285714,-11.15107913669065,600.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2045,PROJ_SSP126,2.6,2.1,153.4,-13.5,3.0,0.2,7.142857142857144,-8.088675853804673,420.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2045,PROJ_SSP245,3.0,2.6,150.2,-16.7,3.0,0.2,7.142857142857144,-10.00599161174356,650.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2045,PROJ_SSP370,3.1,2.6,150.0,-16.8,3.4,0.6,21.42857142857143,-10.071942446043165,520.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2045,PROJ_SSP585,3.8,3.4,148.2,-18.7,3.9,1.1,39.28571428571429,-11.204313960455362,850.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2046,PROJ_SSP126,2.7,2.2,151.4,-15.5,3.4,0.6,21.42857142857143,-9.286998202516477,440.00000000000006,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2046,PROJ_SSP245,3.4,2.9,152.1,-14.8,3.4,0.6,21.42857142857143,-8.867585380467345,580.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2046,PROJ_SSP370,3.1,2.7,152.9,-13.9,3.5,0.7,25.0,-8.333333333333332,675.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2046,PROJ_SSP585,3.7,3.2,148.4,-18.5,4.1,1.4,51.85185185185185,-11.084481725584181,640.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2047,PROJ_SSP126,2.9,2.4,151.9,-15.0,3.1,0.3,10.714285714285712,-8.987417615338526,480.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2047,PROJ_SSP245,3.3,2.9,150.9,-16.0,3.4,0.7,25.925925925925924,-9.586578789694428,725.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2047,PROJ_SSP370,3.6,3.1,149.6,-17.3,4.0,1.2,42.85714285714286,-10.365488316357101,620.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2047,PROJ_SSP585,4.5,4.1,146.7,-20.2,4.6,1.8,64.28571428571429,-12.103055721989216,1024.9999999999989,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2048,PROJ_SSP126,2.9,2.4,150.9,-16.0,3.3,0.5,17.857142857142858,-9.586578789694428,480.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2048,PROJ_SSP245,3.3,2.8,152.9,-14.0,3.4,0.7,25.925925925925924,-8.388256440982623,560.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2048,PROJ_SSP370,3.3,2.9,150.8,-16.1,3.7,0.9,32.14285714285714,-9.646494907130018,725.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2048,PROJ_SSP585,4.5,4.0,148.9,-18.0,4.6,1.8,64.28571428571429,-10.78490113840623,800.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2049,PROJ_SSP126,3.4,2.9,151.1,-15.7,3.3,0.5,17.857142857142858,-9.412470023980816,580.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2049,PROJ_SSP245,3.4,2.9,148.2,-18.7,3.5,0.8,29.629629629629626,-11.204313960455362,580.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2049,PROJ_SSP370,3.1,2.6,147.5,-19.3,4.0,1.2,42.85714285714286,-11.57074340527578,520.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2049,PROJ_SSP585,4.0,3.6,147.9,-18.9,4.4,1.7,62.962962962962955,-11.33093525179856,900.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2050,PROJ_SSP126,3.0,2.6,152.6,-14.3,3.4,0.6,21.42857142857143,-8.568004793289395,650.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2050,PROJ_SSP245,3.4,2.9,149.8,-17.1,3.6,0.8,28.571428571428577,-10.245656081485919,580.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2050,PROJ_SSP370,4.0,3.6,148.6,-18.3,4.6,1.8,64.28571428571429,-10.964649490713002,900.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2050,PROJ_SSP585,4.0,3.5,147.3,-19.6,4.1,1.3,46.42857142857144,-11.743559017375675,700.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2051,PROJ_SSP126,3.6,3.2,151.4,-15.5,3.6,0.8,28.571428571428577,-9.286998202516477,800.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2051,PROJ_SSP245,3.3,2.9,149.8,-17.1,3.8,1.1,40.74074074074075,-10.245656081485919,725.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2051,PROJ_SSP370,3.6,3.1,146.7,-20.2,4.3,1.5,53.57142857142857,-12.103055721989216,620.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2051,PROJ_SSP585,4.3,3.9,146.5,-20.4,4.1,1.3,46.42857142857144,-12.222887956860394,975.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2052,PROJ_SSP126,3.4,2.9,151.2,-15.7,3.4,0.6,21.42857142857143,-9.406830437387658,580.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2052,PROJ_SSP245,3.1,2.6,152.2,-14.7,3.2,0.4,14.285714285714285,-8.807669263031755,520.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2052,PROJ_SSP370,3.6,3.1,144.7,-22.2,4.3,1.5,53.57142857142857,-13.30137807070102,620.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2052,PROJ_SSP585,4.2,3.7,145.8,-21.0,4.4,1.6,57.14285714285714,-12.589928057553957,740.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2053,PROJ_SSP126,3.3,2.8,151.9,-15.0,3.4,0.6,21.42857142857143,-8.987417615338526,560.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2053,PROJ_SSP245,3.2,2.8,145.5,-21.4,3.1,0.3,10.714285714285712,-12.822049131216296,699.9999999999994,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2053,PROJ_SSP370,3.9,3.4,147.1,-19.8,4.5,1.8,66.66666666666666,-11.863391252246855,680.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2053,PROJ_SSP585,4.2,3.8,144.9,-22.0,4.8,2.0,71.42857142857143,-13.181545835829839,949.9999999999991,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2054,PROJ_SSP126,3.0,2.6,150.2,-16.6,3.1,0.4,14.814814814814813,-9.952038369304558,650.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2054,PROJ_SSP245,3.7,3.2,148.5,-18.3,3.6,0.8,28.571428571428577,-10.971223021582734,640.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2054,PROJ_SSP370,4.1,3.7,146.8,-20.0,4.4,1.6,57.14285714285714,-11.99040767386091,925.0000000000013,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2054,PROJ_SSP585,4.7,4.3,141.1,-25.8,5.6,2.8,100.0,-15.458358298382265,1074.9999999999989,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2055,PROJ_SSP126,2.8,2.4,149.6,-17.2,3.4,0.6,21.42857142857143,-10.311750599520385,600.0000000000001,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2055,PROJ_SSP245,3.6,3.2,147.8,-19.1,3.7,0.9,32.14285714285714,-11.443978430197724,800.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2055,PROJ_SSP370,4.0,3.5,144.0,-22.9,4.6,1.8,64.28571428571429,-13.720790892750149,700.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2055,PROJ_SSP585,5.5,5.0,142.9,-24.0,5.8,3.0,107.14285714285714,-14.37986818454164,1000.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2056,PROJ_SSP126,3.3,2.9,150.9,-16.0,3.7,0.9,32.14285714285714,-9.586578789694428,725.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2056,PROJ_SSP245,3.5,3.0,147.7,-19.1,3.9,1.1,39.28571428571429,-11.450839328537173,600.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2056,PROJ_SSP370,4.0,3.5,146.5,-20.4,4.8,2.0,71.42857142857143,-12.222887956860394,700.0,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2056,PROJ_SSP585,5.1,4.6,142.2,-24.7,5.8,3.0,107.14285714285714,-14.799281006590775,919.9999999999999,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2057,PROJ_SSP126,3.5,3.0,151.4,-15.5,3.5,0.7,25.0,-9.286998202516477,600.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2057,PROJ_SSP245,4.4,3.9,147.6,-19.2,4.4,1.6,57.14285714285714,-11.510791366906476,779.9999999999993,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2057,PROJ_SSP370,4.3,3.9,146.1,-20.8,5.0,2.2,78.57142857142858,-12.462552426602755,975.0000000000002,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2057,PROJ_SSP585,6.1,5.6,139.7,-27.2,6.5,3.7,132.14285714285717,-16.29718394248053,1120.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2058,PROJ_SSP126,3.6,3.1,150.0,-16.9,3.6,0.8,28.571428571428577,-10.125823846614738,620.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2058,PROJ_SSP245,3.9,3.5,146.7,-20.2,4.0,1.2,42.85714285714286,-12.103055721989216,875.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2058,PROJ_SSP370,4.6,4.2,143.9,-23.0,5.0,2.3,85.18518518518518,-13.780707010185738,1050.0000000000014,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2058,PROJ_SSP585,5.3,4.8,139.7,-27.2,5.7,2.9,103.57142857142856,-16.29718394248053,960.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2059,PROJ_SSP126,3.1,2.7,149.0,-17.9,3.5,0.7,25.0,-10.72498502097064,675.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2059,PROJ_SSP245,4.1,3.6,146.8,-20.1,4.2,1.4,49.99999999999999,-12.043139604553625,720.0000000000007,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2059,PROJ_SSP370,4.9,4.4,143.9,-22.9,5.7,2.9,103.57142857142856,-13.72901678657074,880.0000000000001,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2059,PROJ_SSP585,6.6,6.1,138.7,-28.2,6.9,4.1,146.4285714285714,-16.896345116836432,1220.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
RUS,RUS,2060,PROJ_SSP126,3.5,3.0,150.2,-16.6,3.5,0.7,25.0,-9.952038369304558,600.0,SSP1-2.6 (low emissions),PROJ_SSP245,False
RUS,RUS,2060,PROJ_SSP245,3.5,3.0,145.9,-21.0,4.1,1.3,46.42857142857144,-12.582384661473936,600.0,SSP2-4.5 (middle of the road),PROJ_SSP245,True
RUS,RUS,2060,PROJ_SSP370,4.4,4.0,146.6,-20.3,5.0,2.2,78.57142857142858,-12.162971839424804,999.9999999999991,SSP3-7.0 (high emissions),PROJ_SSP245,False
RUS,RUS,2060,PROJ_SSP585,5.7,5.2,141.2,-25.6,6.1,3.3,117.85714285714286,-15.347721822541969,1040.0,SSP5-8.5 (very high emissions),PROJ_SSP245,False
SRB,SRB,2030,PROJ_SSP126,13.3,9.7,11.6,-10.9,13.6,2.8,25.925925925925924,-48.44444444444444,269.44444444444434,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2030,PROJ_SSP245,11.3,7.7,16.3,-6.2,12.6,1.8,16.666666666666668,-27.555555555555557,213.88888888888889,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2030,PROJ_SSP370,12.1,8.6,12.9,-9.6,15.7,4.9,45.37037037037038,-42.666666666666664,245.7142857142857,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2030,PROJ_SSP585,14.6,11.1,12.7,-9.8,18.1,7.3,67.59259259259258,-43.55555555555556,317.1428571428571,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2031,PROJ_SSP126,11.9,8.3,17.5,-5.1,12.5,1.7,15.740740740740739,-22.566371681415927,230.55555555555557,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2031,PROJ_SSP245,10.9,7.3,16.0,-6.6,13.7,2.9,26.851851851851855,-29.203539823008846,202.77777777777771,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2031,PROJ_SSP370,12.1,8.6,14.6,-8.0,13.5,2.7,25.0,-35.39823008849557,245.7142857142857,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2031,PROJ_SSP585,10.3,6.7,14.0,-8.5,15.2,4.4,40.74074074074075,-37.77777777777778,186.1111111111111,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2032,PROJ_SSP126,12.5,8.9,18.6,-4.0,12.7,1.9,17.59259259259259,-17.699115044247787,247.22222222222229,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2032,PROJ_SSP245,13.0,9.4,14.0,-8.6,16.9,6.1,56.48148148148149,-38.05309734513274,261.11111111111114,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2032,PROJ_SSP370,11.7,8.1,7.8,-14.8,14.8,4.0,37.03703703703704,-65.48672566371681,225.0,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2032,PROJ_SSP585,14.6,11.1,12.6,-10.0,18.9,8.1,75.0,-44.24778761061947,317.1428571428571,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2033,PROJ_SSP126,14.1,10.6,15.8,-6.8,14.0,3.2,29.629629629629626,-30.088495575221234,302.85714285714283,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2033,PROJ_SSP245,12.4,8.9,12.4,-10.2,13.9,3.1,28.703703703703702,-45.13274336283185,254.2857142857143,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2033,PROJ_SSP370,11.7,8.1,15.2,-7.4,14.7,3.9,36.111111111111114,-32.743362831858406,225.0,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2033,PROJ_SSP585,16.8,13.2,13.3,-9.3,19.0,8.2,75.92592592592592,-41.15044247787611,366.6666666666665,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2034,PROJ_SSP126,11.7,8.2,14.4,-8.1,15.5,4.7,43.51851851851852,-36.0,234.28571428571425,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2034,PROJ_SSP245,11.5,8.0,16.6,-6.0,15.3,4.5,41.666666666666664,-26.54867256637168,228.57142857142856,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2034,PROJ_SSP370,12.5,8.9,18.5,-4.1,16.4,5.6,51.85185185185185,-18.14159292035398,247.22222222222229,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2034,PROJ_SSP585,15.4,11.8,11.5,-11.0,17.2,6.4,59.25925925925927,-48.888888888888886,327.7777777777778,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2035,PROJ_SSP126,12.5,9.0,15.1,-7.4,14.7,3.9,36.111111111111114,-32.88888888888889,257.14285714285717,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2035,PROJ_SSP245,13.9,10.3,13.6,-9.0,17.0,6.2,57.407407407407405,-39.82300884955752,286.11111111111114,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2035,PROJ_SSP370,13.8,10.3,16.3,-6.2,17.8,7.0,64.81481481481481,-27.555555555555557,294.28571428571433,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2035,PROJ_SSP585,16.9,13.3,15.1,-7.4,19.6,8.8,81.4814814814815,-32.88888888888889,369.4444444444447,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2036,PROJ_SSP126,15.2,11.6,18.0,-4.6,17.0,6.2,57.407407407407405,-20.353982300884955,322.22222222222223,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2036,PROJ_SSP245,15.8,12.3,13.2,-9.3,18.4,7.6,70.37037037037037,-41.333333333333336,351.42857142857144,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2036,PROJ_SSP370,16.2,12.7,14.8,-7.8,17.3,6.5,60.18518518518518,-34.51327433628318,362.85714285714283,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2036,PROJ_SSP585,17.0,13.4,15.6,-6.9,18.7,7.9,73.14814814814817,-30.66666666666667,372.2222222222223,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2037,PROJ_SSP126,13.7,10.1,15.3,-7.3,17.1,6.3,58.33333333333333,-32.30088495575221,280.5555555555556,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2037,PROJ_SSP245,13.4,9.8,11.0,-11.5,16.9,6.1,56.48148148148149,-51.11111111111111,272.2222222222223,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2037,PROJ_SSP370,11.4,7.8,13.6,-9.0,16.2,5.4,50.000000000000014,-39.82300884955752,216.66666666666666,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2037,PROJ_SSP585,17.0,13.4,11.3,-11.3,22.3,11.5,106.48148148148147,-50.0,372.2222222222223,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2038,PROJ_SSP126,11.5,7.9,13.8,-8.7,12.8,2.0,18.51851851851852,-38.666666666666664,219.44444444444446,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2038,PROJ_SSP245,18.9,15.4,15.1,-7.5,21.3,10.5,97.22222222222221,-33.1858407079646,440.0000000000002,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2038,PROJ_SSP370,13.1,9.5,16.6,-5.9,15.2,4.4,40.74074074074075,-26.222222222222225,263.8888888888889,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2038,PROJ_SSP585,18.3,14.7,12.8,-9.8,21.1,10.3,95.37037037037037,-43.36283185840708,408.33333333333314,SSP5-8.5 (very high emissions),PROJ_SSP126,False
