region_code,region_name,iso3,country,year,pm25_ugm3,pm25_ugm3_5yr,lat,lon
NO05,Western Norway (TL2016),NOR,Norway,2018,5.7713051,5.85485068,60.8994087,5.9780388
NO05,Western Norway (TL2016),NOR,Norway,2019,5.518436,5.7372603600000005,60.8994087,5.9780388
NO05,Western Norway (TL2016),NOR,Norway,2020,5.2219377,5.572871999999999,60.8994087,5.9780388
NO06,Trøndelag,NOR,Norway,1990,8.3886557,,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,1995,7.6735058,,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2000,7.9848671,8.0156762,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2001,7.4665384,7.87839175,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2002,7.3972473,7.78216286,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2003,7.9055524,7.6855422,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2004,7.0954671,7.569934460000001,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2005,6.9159522,7.356151479999999,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2006,7.8426266,7.431369120000001,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2007,6.8269629,7.31731224,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2008,6.8515377,7.106509300000001,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2009,6.7054687,7.02850962,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2010,6.3393397,6.913187120000001,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2011,6.9261012,6.72988204,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2012,6.1139669,6.58728284,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2013,5.8070235,6.37838,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2014,5.6618638,6.16965902,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2015,5.6268201,6.0271551,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2016,5.2319403,5.68832292,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2017,5.2114544,5.50782042,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2018,5.340672,5.41455012,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2019,5.1700416,5.31618568,63.8775924,10.1950505
NO06,Trøndelag,NOR,Norway,2020,5.0249829,5.19581824,63.8775924,10.1950505
NO07,Northern Norway,NOR,Norway,1990,6.7803445,,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,1995,6.3058624,,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2000,6.9232731,6.669826666666666,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2001,6.591331,6.65020275,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2002,6.6075535,6.6416729000000005,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2003,7.0525007,6.69610414,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2004,6.3520384,6.70533934,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2005,6.4385228,6.60838928,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2006,6.9401827,6.67815962,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2007,6.4096427,6.638577459999999,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2008,6.0238471,6.43284674,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2009,6.1362882,6.3896967,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2010,5.611547,6.224301540000001,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2011,6.1673808,6.06974116,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2012,5.4345274,5.8747181,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2013,5.2960391,5.7291565,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2014,5.092721,5.52044306,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2015,5.1234183,5.42281732,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2016,4.7717791,5.14369698,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2017,4.7062902,4.998049539999999,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2018,4.8630619,4.9114541,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2019,4.6786566,4.82864122,68.1633439,15.2994537
NO07,Northern Norway,NOR,Norway,2020,4.497406,4.70343876,68.1633439,15.2994537
NO08,Oslo and Viken,NOR,Norway,1990,13.821913,,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,1995,13.257956,,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2000,13.14981,13.409893000000002,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2001,11.194647,12.8560815,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2002,11.379546,12.5607744,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2003,12.408632,12.2781182,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2004,10.522556,11.7310382,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2005,10.34557,11.1701902,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2006,12.359243,11.4031094,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2007,10.384487,11.2040976,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2008,9.7343102,10.66923324,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2009,10.338798,10.63248164,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2010,9.6703558,10.4974388,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2011,10.494718,10.1245338,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2012,8.7410212,9.79584064,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2013,8.4244509,9.53386878,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2014,8.5079231,9.1676938,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2015,7.936182,8.820859039999998,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2016,7.2979021,8.18149586,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2017,7.7832327,7.989938159999999,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2018,8.014761,7.908000179999999,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2019,7.5972886,7.725873279999999,59.9133301,10.7389701
NO08,Oslo and Viken,NOR,Norway,2020,7.2073388,7.580104639999999,59.9133301,10.7389701
NO09,Agder and Sør-Østlandet,NOR,Norway,1990,12.20855,,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,1995,11.380772,,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2000,11.475906,11.688409333333334,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2001,9.4702606,11.13387215,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2002,9.8693113,10.88095998,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2003,10.820848,10.60341958,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2004,8.976819,10.122628979999998,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2005,9.0832453,9.64409684,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2006,10.599478,9.86994032,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2007,9.0856285,9.71320376,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2008,8.5612259,9.26127934,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2009,8.8686733,9.2396502,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2010,8.2522373,9.0734486,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2011,9.1852903,8.79061106,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2012,7.6187725,8.497239859999999,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2013,7.2410717,8.23320902,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2014,7.5942135,7.97831706,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2015,6.9915009,7.726169780000001,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2016,6.4673929,7.182590300000001,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2017,6.8083501,7.02050582,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2018,7.1776314,7.00781776,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2019,6.6873069,6.82643644,58.7194423,8.0349635
NO09,Agder and Sør-Østlandet,NOR,Norway,2020,6.3425789,6.696652040000001,58.7194423,8.0349635
NZ11,Northland,NZL,New Zealand,1990,5.3341217,,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,1995,5.350491,,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2000,5.4872365,5.3906164,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2001,5.6050797,5.444232225,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2002,5.5325618,5.46189814,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2003,5.6100492,5.51708364,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2004,5.4128351,5.52955246,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2005,5.49927,5.53195916,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2006,5.4319997,5.497343160000001,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2007,5.5286355,5.496557900000001,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2008,5.5592752,5.4864031,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2009,5.7173824,5.54731256,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2010,5.8255634,5.61257124,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2011,5.7560582,5.677382939999999,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2012,5.8276405,5.73718394,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2013,5.7009082,5.76551054,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2014,5.5948257,5.7409992,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2015,5.5430484,5.6844962,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2016,5.5605259,5.645389740000001,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2017,5.7869682,5.63725528,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2018,6.0591884,5.70891132,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2019,6.3866906,5.8672843,-35.3755091,173.9470106
NZ11,Northland,NZL,New Zealand,2020,5.5987763,5.87842988,-35.3755091,173.9470106
NZ12,Auckland,NZL,New Zealand,1990,6.1973825,,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,1995,6.1451378,,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2000,6.3142028,6.2189077,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2001,6.4446864,6.275352375,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2002,6.2727156,6.27482502,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2003,6.2988749,6.2951235,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2004,6.135118,6.29311954,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2005,6.2091212,6.27210322,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2006,6.1114173,6.205449400000001,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2007,6.1641173,6.18372974,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2008,6.2748008,6.17891492,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2009,6.490818,6.25005492,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2010,6.6670604,6.34164276,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2011,6.4887676,6.41711282,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2012,6.5373988,6.491769119999999,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2013,6.4912734,6.53506364,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2014,6.3296885,6.50283774,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2015,6.3553028,6.44048622,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2016,6.3675799,6.41624868,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2017,6.5315886,6.41508664,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2018,6.9100666,6.49884528,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2019,7.1163883,6.656185239999999,-36.852095,174.7631803
NZ12,Auckland,NZL,New Zealand,2020,6.3016834,6.6454613600000005,-36.852095,174.7631803
NZ13,Waikato,NZL,New Zealand,1990,6.0378399,,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,1995,6.0081363,,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2000,6.0193596,6.0217786,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2001,6.1352253,6.050140275,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2002,5.7879186,5.99769594,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2003,5.7434516,5.93881828,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2004,5.6468806,5.866567140000001,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2005,5.7141161,5.80551844,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2006,5.6345582,5.70538502,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2007,5.6995144,5.68770418,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2008,5.733562,5.68572626,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2009,5.9105115,5.73845244,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2010,6.1170678,5.81904278,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2011,6.0164428,5.8954197,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2012,6.0203214,5.9595811,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2013,6.0179644,6.01646158,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2014,5.7876549,5.99189026,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2015,5.7743449,5.92334568,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2016,5.8827906,5.89661524,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2017,5.9504929,5.88264954,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2018,6.3815699,5.95537064,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2019,6.5218239,6.10220444,-37.7792272,175.2010324
NZ13,Waikato,NZL,New Zealand,2020,5.7411771,6.09557088,-37.7792272,175.2010324
NZ14,Bay of Plenty,NZL,New Zealand,1990,5.9159861,,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,1995,5.9066525,,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2000,6.1117868,5.9781418,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2001,6.1957479,6.032543325,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2002,5.881927,6.00242006,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2003,5.767849,5.97279264,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2004,5.7480917,5.94108048,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2005,5.8010116,5.878925440000001,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2006,5.6704917,5.7738742,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2007,5.7755332,5.75259544,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2008,5.753027,5.74963104,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2009,5.9585958,5.7917318600000005,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2010,6.1979704,5.8711236200000005,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2011,6.0736222,5.9517497200000005,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2012,6.0687842,6.01039992,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2013,6.0700722,6.073808959999999,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2014,5.8333697,6.04876374,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2015,5.8718219,5.98353404,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2016,5.8992262,5.94865484,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2017,6.064642,5.947826399999999,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2018,6.4082241,6.01545678,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2019,6.5210819,6.15299922,-37.9503756,176.9382874
NZ14,Bay of Plenty,NZL,New Zealand,2020,6.124743,6.20358344,-37.9503756,176.9382874
NZ15,Gisborne,NZL,New Zealand,1990,4.2972121,,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,1995,4.2888751,,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2000,6.6898007,5.091962633333334,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2001,6.6465044,5.4805980750000005,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2002,6.549808,5.69444006,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2003,6.2589588,6.086789400000001,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2004,6.3546276,6.499939899999999,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2005,6.3741612,6.436812000000001,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2006,6.329267,6.37336452,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2007,6.3413978,6.33168248,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2008,6.3350544,6.346901600000001,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2009,6.6654568,6.409067439999999,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2010,6.8921108,6.51265736,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2011,6.7629461,6.59939318,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2012,6.8350668,6.6981269800000005,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2013,6.6586814,6.76285238,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2014,6.5082631,6.73141364,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2015,6.6041312,6.67381772,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2016,6.4863672,6.61850194,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2017,6.810288,6.61354618,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2018,7.0510812,6.69202614,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2019,7.2061319,6.8315999000000005,-38.661326,178.0206487
NZ15,Gisborne,NZL,New Zealand,2020,6.5983005,6.83043376,-38.661326,178.0206487
NZ16,Hawke's Bay,NZL,New Zealand,1990,6.3440075,,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,1995,6.3807011,,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2000,6.5957308,6.440146466666666,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2001,6.5831547,6.475898525,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2002,6.3231668,6.44535218,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2003,6.0790663,6.39236394,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2004,6.0695009,6.3301239,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2005,6.0966086,6.23029946,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2006,6.0975661,6.13318174,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2007,6.0732999,6.08320836,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2008,6.1526246,6.09792002,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2009,6.3441143,6.1528427,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2010,6.6490045,6.26332188,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2011,6.4604845,6.3359055600000005,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2012,6.5105772,6.42336102,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2013,6.3831434,6.46946478,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2014,6.2392516,6.44849224,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2015,6.2556772,6.36982678,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2016,6.2809024,6.33391036,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2017,6.4611468,6.32402428,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2018,6.8051887,6.40843334,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2019,7.0655513,6.5736932800000005,-39.5256511,176.7611457
NZ16,Hawke's Bay,NZL,New Zealand,2020,6.5781827,6.63819438,-39.5256511,176.7611457
NZ17,Taranaki,NZL,New Zealand,1990,6.6235137,,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,1995,6.6424356,,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2000,6.7089715,6.658306933333333,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2001,6.9733667,6.737071875,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2002,6.5366058,6.696978659999999,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2003,6.31144,6.63456392,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2004,6.3259597,6.571268740000001,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2005,6.3784008,6.5051546,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2006,6.2637758,6.36323642,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2007,6.3667436,6.32926398,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2008,6.4768171,6.3623394,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2009,6.5114102,6.3994295,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2010,6.966022,6.51695374,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2011,6.6305933,6.59031724,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2012,6.6931291,6.65559434,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2013,6.7249117,6.705213260000001,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2014,6.5052361,6.70397844,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2015,6.5611234,6.62299872,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2016,6.5233555,6.60155116,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2017,6.7374315,6.61041164,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2018,7.1761584,6.70066098,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2019,7.3781691,6.87524758,-39.3848064,174.1973505
NZ17,Taranaki,NZL,New Zealand,2020,6.411571,6.8453371,-39.3848064,174.1973505
NZ18,Manawatu-Wanganui,NZL,New Zealand,1990,6.1353359,,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,1995,6.1682515,,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2000,6.0854383,6.129675233333334,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2001,6.2259355,6.1537403,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2002,5.850801,6.09315244,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2003,5.6996307,6.0060114,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2004,5.6727295,5.906907,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2005,5.7241235,5.83464404,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2006,5.6651611,5.72248916,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2007,5.7757945,5.70748786,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2008,5.9115677,5.7498752600000005,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2009,5.9096437,5.7972581000000005,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2010,6.2369146,5.89981632,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2011,5.9328723,5.95335856,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2012,6.0455632,6.007312300000001,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2013,5.9879098,6.02258072,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2014,5.8593278,6.012517539999999,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2015,5.8671312,5.93856086,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2016,5.8725023,5.92648686,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2017,6.0823827,5.93385076,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2018,6.4488878,6.02604636,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2019,6.6353683,6.18125446,-39.6407734,175.5713557
NZ18,Manawatu-Wanganui,NZL,New Zealand,2020,5.7826362,6.16435546,-39.6407734,175.5713557
NZ19,Wellington,NZL,New Zealand,1990,5.5359735,,-41.2887953,174.7772114
NZ19,Wellington,NZL,New Zealand,1995,5.5544181,,-41.2887953,174.7772114
NZ19,Wellington,NZL,New Zealand,2000,5.7589073,5.616432966666667,-41.2887953,174.7772114
NZ19,Wellington,NZL,New Zealand,2001,5.8308129,5.67002795,-41.2887953,174.7772114
NZ19,Wellington,NZL,New Zealand,2002,5.5912647,5.6542753,-41.2887953,174.7772114
