iso3,country,year,scenario,hot_days_proj,hot_days_proj_diff_1981_2010,icing_days_proj,icing_days_proj_diff_1981_2010,trop_nights_proj,trop_nights_proj_diff_1981_2010,hot_days_proj_pct_change_1981_2010,trop_nights_proj_pct_change_1981_2010,icing_days_proj_pct_change_1981_2010,scenario_label,linked_ssp,is_linked_scenario
SRB,SRB,2040,PROJ_SSP245,13.2,9.6,11.8,-10.8,18.8,8.0,266.6666666666667,74.07407407407408,-47.78761061946903,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2040,PROJ_SSP370,13.6,10.1,12.6,-9.9,17.7,6.9,288.57142857142856,63.88888888888889,-44.0,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2040,PROJ_SSP585,16.1,12.6,15.1,-7.5,22.7,11.9,359.9999999999998,110.1851851851852,-33.1858407079646,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2041,PROJ_SSP126,17.6,14.0,14.5,-8.1,18.8,8.0,388.88888888888874,74.07407407407408,-35.84070796460176,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2041,PROJ_SSP245,15.5,11.9,13.8,-8.7,18.8,8.0,330.5555555555556,74.07407407407408,-38.666666666666664,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2041,PROJ_SSP370,14.8,11.3,14.1,-8.5,19.7,8.9,322.8571428571429,82.40740740740742,-37.610619469026545,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2041,PROJ_SSP585,17.9,14.3,12.8,-9.8,21.8,11.0,397.2222222222225,101.85185185185183,-43.36283185840708,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2042,PROJ_SSP126,14.3,10.8,16.1,-6.5,16.8,6.0,308.5714285714286,55.55555555555555,-28.761061946902654,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2042,PROJ_SSP245,13.5,10.0,13.6,-8.9,16.6,5.8,285.7142857142857,53.703703703703695,-39.55555555555556,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2042,PROJ_SSP370,11.9,8.3,13.0,-9.6,14.8,4.0,230.55555555555557,37.03703703703704,-42.477876106194685,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2042,PROJ_SSP585,20.8,17.2,14.9,-7.7,24.1,13.3,477.7777777777776,123.14814814814814,-34.070796460176986,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2043,PROJ_SSP126,16.2,12.6,16.3,-6.3,19.9,9.1,350.00000000000006,84.25925925925927,-27.876106194690266,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2043,PROJ_SSP245,13.9,10.3,15.4,-7.1,19.3,8.5,286.11111111111114,78.7037037037037,-31.555555555555554,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2043,PROJ_SSP370,15.6,12.1,12.5,-10.0,18.8,8.0,345.71428571428567,74.07407407407408,-44.44444444444444,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2043,PROJ_SSP585,16.6,13.0,9.8,-12.8,22.2,11.4,361.111111111111,105.55555555555559,-56.63716814159292,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2044,PROJ_SSP126,15.7,12.1,15.4,-7.2,19.6,8.8,336.11111111111114,81.4814814814815,-31.858407079646017,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2044,PROJ_SSP245,15.5,11.9,14.9,-7.7,20.1,9.3,330.5555555555556,86.11111111111111,-34.070796460176986,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2044,PROJ_SSP370,15.6,12.0,13.6,-9.0,19.7,8.9,333.33333333333337,82.40740740740742,-39.82300884955752,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2044,PROJ_SSP585,24.2,20.6,13.3,-9.3,27.7,16.9,572.2222222222226,156.48148148148147,-41.15044247787611,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2045,PROJ_SSP126,15.9,12.3,14.3,-8.2,17.9,7.1,341.66666666666674,65.74074074074075,-36.44444444444444,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2045,PROJ_SSP245,16.7,13.2,14.0,-8.6,20.0,9.2,377.1428571428571,85.18518518518518,-38.05309734513274,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2045,PROJ_SSP370,17.7,14.2,10.1,-12.5,18.6,7.8,405.71428571428567,72.22222222222221,-55.309734513274336,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2045,PROJ_SSP585,22.3,18.8,10.7,-11.9,25.9,15.1,537.1428571428572,139.81481481481484,-52.65486725663716,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2046,PROJ_SSP126,12.5,9.0,13.3,-9.3,17.6,6.8,257.14285714285717,62.962962962962955,-41.15044247787611,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2046,PROJ_SSP245,21.2,17.7,14.6,-8.0,24.3,13.5,505.71428571428567,125.0,-35.39823008849557,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2046,PROJ_SSP370,13.7,10.1,13.2,-9.4,19.1,8.3,280.5555555555556,76.85185185185185,-41.5929203539823,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2046,PROJ_SSP585,21.1,17.5,12.5,-10.0,25.4,14.6,486.1111111111109,135.1851851851852,-44.44444444444444,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2047,PROJ_SSP126,14.2,10.7,14.3,-8.3,17.8,7.0,305.71428571428567,64.81481481481481,-36.72566371681416,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2047,PROJ_SSP245,18.3,14.7,14.8,-7.8,22.6,11.8,408.33333333333314,109.25925925925925,-34.51327433628318,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2047,PROJ_SSP370,17.1,13.6,11.4,-11.2,22.0,11.2,388.5714285714283,103.7037037037037,-49.5575221238938,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2047,PROJ_SSP585,17.0,13.4,12.3,-10.3,22.6,11.8,372.2222222222223,109.25925925925925,-45.57522123893805,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2048,PROJ_SSP126,17.2,13.6,13.2,-9.4,18.6,7.8,377.7777777777778,72.22222222222221,-41.5929203539823,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2048,PROJ_SSP245,14.7,11.2,10.7,-11.9,20.3,9.5,320.0,87.96296296296295,-52.65486725663716,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2048,PROJ_SSP370,16.2,12.7,11.2,-11.4,21.9,11.1,362.85714285714283,102.77777777777779,-50.442477876106196,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2048,PROJ_SSP585,17.9,14.4,14.1,-8.5,25.7,14.9,411.4285714285717,137.962962962963,-37.610619469026545,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2049,PROJ_SSP126,14.1,10.5,11.5,-11.1,16.6,5.8,291.6666666666667,53.703703703703695,-49.1150442477876,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2049,PROJ_SSP245,16.5,12.9,12.2,-10.4,21.8,11.0,358.33333333333337,101.85185185185183,-46.017699115044245,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2049,PROJ_SSP370,11.0,7.5,8.4,-14.2,18.6,7.8,214.28571428571428,72.22222222222221,-62.83185840707964,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2049,PROJ_SSP585,18.7,15.1,9.8,-12.7,26.1,15.3,419.44444444444446,141.66666666666669,-56.44444444444444,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2050,PROJ_SSP126,15.3,11.8,13.2,-9.4,20.1,9.3,337.14285714285717,86.11111111111111,-41.5929203539823,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2050,PROJ_SSP245,16.4,12.9,8.7,-13.9,21.2,10.4,368.5714285714288,96.29629629629632,-61.504424778761056,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2050,PROJ_SSP370,19.7,16.1,13.7,-8.8,24.4,13.6,447.2222222222225,125.92592592592592,-39.111111111111114,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2050,PROJ_SSP585,24.9,21.4,10.6,-12.0,31.8,21.0,611.4285714285713,194.44444444444443,-53.09734513274336,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2051,PROJ_SSP126,19.7,16.2,11.9,-10.7,23.4,12.6,462.85714285714283,116.66666666666667,-47.345132743362825,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2051,PROJ_SSP245,15.4,11.8,14.0,-8.6,20.6,9.8,327.7777777777778,90.74074074074075,-38.05309734513274,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2051,PROJ_SSP370,20.3,16.8,10.6,-12.0,22.6,11.8,480.0,109.25925925925925,-53.09734513274336,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2051,PROJ_SSP585,22.1,18.5,12.9,-9.7,29.4,18.6,513.8888888888887,172.22222222222229,-42.92035398230088,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2052,PROJ_SSP126,16.7,13.1,12.2,-10.3,19.5,8.7,363.8888888888889,80.55555555555554,-45.77777777777778,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2052,PROJ_SSP245,15.1,11.5,12.9,-9.6,21.1,10.3,319.44444444444446,95.37037037037037,-42.666666666666664,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2052,PROJ_SSP370,21.1,17.5,11.2,-11.4,25.5,14.7,486.1111111111109,136.1111111111111,-50.442477876106196,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2052,PROJ_SSP585,22.5,19.0,9.2,-13.3,30.8,20.0,542.8571428571429,185.18518518518516,-59.111111111111114,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2053,PROJ_SSP126,21.2,17.7,13.8,-8.8,24.2,13.4,505.71428571428567,124.07407407407409,-38.93805309734513,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2053,PROJ_SSP245,17.0,13.4,11.4,-11.2,19.7,8.9,372.2222222222223,82.40740740740742,-49.5575221238938,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2053,PROJ_SSP370,21.3,17.7,10.9,-11.7,25.1,14.3,491.6666666666664,132.4074074074074,-51.76991150442477,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2053,PROJ_SSP585,21.9,18.3,12.8,-9.8,28.7,17.9,508.33333333333366,165.74074074074073,-43.36283185840708,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2054,PROJ_SSP126,14.1,10.6,14.1,-8.4,17.5,6.7,302.85714285714283,62.03703703703704,-37.333333333333336,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2054,PROJ_SSP245,22.6,19.1,14.3,-8.3,24.2,13.4,545.7142857142858,124.07407407407409,-36.72566371681416,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2054,PROJ_SSP370,19.3,15.7,11.9,-10.7,23.0,12.2,436.1111111111109,112.96296296296295,-47.345132743362825,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2054,PROJ_SSP585,24.2,20.6,6.3,-16.3,30.3,19.5,572.2222222222226,180.55555555555554,-72.12389380530973,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2055,PROJ_SSP126,17.8,14.2,12.5,-10.1,22.2,11.4,394.4444444444443,105.55555555555559,-44.690265486725664,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2055,PROJ_SSP245,15.3,11.7,10.8,-11.8,22.5,11.7,324.9999999999999,108.33333333333333,-52.21238938053098,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2055,PROJ_SSP370,23.6,20.0,8.0,-14.5,26.2,15.4,555.5555555555553,142.5925925925926,-64.44444444444444,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2055,PROJ_SSP585,25.5,22.0,9.1,-13.5,32.5,21.7,628.5714285714286,200.9259259259259,-59.73451327433628,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2056,PROJ_SSP126,16.3,12.7,11.2,-11.4,20.5,9.7,352.77777777777766,89.81481481481481,-50.442477876106196,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2056,PROJ_SSP245,16.3,12.8,10.3,-12.3,22.2,11.4,365.7142857142857,105.55555555555559,-54.424778761061944,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2056,PROJ_SSP370,19.8,16.3,11.6,-11.0,26.0,15.2,465.7142857142857,140.74074074074073,-48.67256637168141,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2056,PROJ_SSP585,28.4,24.8,12.6,-10.0,36.7,25.9,688.8888888888893,239.8148148148147,-44.24778761061947,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2057,PROJ_SSP126,18.6,15.1,12.5,-10.1,19.7,8.9,431.4285714285712,82.40740740740742,-44.690265486725664,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2057,PROJ_SSP245,18.8,15.2,11.3,-11.3,23.0,12.2,422.22222222222206,112.96296296296295,-50.0,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2057,PROJ_SSP370,20.7,17.1,10.9,-11.7,28.5,17.7,475.00000000000034,163.88888888888886,-51.76991150442477,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2057,PROJ_SSP585,25.9,22.3,11.1,-11.5,35.6,24.8,619.4444444444448,229.62962962962962,-50.88495575221239,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2058,PROJ_SSP126,17.6,14.0,12.2,-10.4,21.9,11.1,388.88888888888874,102.77777777777779,-46.017699115044245,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2058,PROJ_SSP245,21.7,18.2,10.2,-12.4,26.3,15.5,520.0,143.5185185185185,-54.86725663716814,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2058,PROJ_SSP370,23.7,20.2,14.7,-7.9,30.8,20.0,577.1428571428571,185.18518518518516,-34.95575221238938,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2058,PROJ_SSP585,27.9,24.4,8.9,-13.7,34.7,23.9,697.1428571428571,221.2962962962962,-60.619469026548664,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2059,PROJ_SSP126,13.9,10.4,12.1,-10.5,18.4,7.6,297.14285714285717,70.37037037037037,-46.46017699115043,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2059,PROJ_SSP245,19.7,16.2,13.8,-8.8,25.7,14.9,462.85714285714283,137.962962962963,-38.93805309734513,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2059,PROJ_SSP370,26.8,23.3,10.8,-11.8,32.0,21.2,665.7142857142858,196.29629629629628,-52.21238938053098,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2059,PROJ_SSP585,31.7,28.2,8.4,-14.2,36.3,25.5,805.7142857142857,236.11111111111117,-62.83185840707964,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SRB,SRB,2060,PROJ_SSP126,20.1,16.5,13.5,-9.1,22.2,11.4,458.33333333333314,105.55555555555559,-40.26548672566371,SSP1-2.6 (low emissions),PROJ_SSP126,True
SRB,SRB,2060,PROJ_SSP245,20.7,17.2,10.9,-11.7,25.3,14.5,491.4285714285714,134.25925925925927,-51.76991150442477,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SRB,SRB,2060,PROJ_SSP370,20.2,16.7,10.3,-12.2,28.1,17.3,477.1428571428571,160.1851851851852,-54.222222222222214,SSP3-7.0 (high emissions),PROJ_SSP126,False
SRB,SRB,2060,PROJ_SSP585,33.1,29.6,10.0,-12.6,40.4,29.6,845.7142857142858,274.0740740740742,-55.75221238938053,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2030,PROJ_SSP126,3.8,3.0,26.7,-13.0,1.6,-2.5,,-60.97560975609757,-32.7455919395466,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2030,PROJ_SSP245,2.9,2.1,30.8,-8.9,1.7,-2.5,,-59.523809523809526,-22.418136020151135,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2030,PROJ_SSP370,3.9,3.1,26.6,-13.1,2.3,-1.9,,-45.23809523809524,-32.997481108312336,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2030,PROJ_SSP585,6.0,5.2,27.1,-12.6,3.4,-0.7,,-17.073170731707318,-31.73803526448362,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2031,PROJ_SSP126,3.6,2.9,33.7,-6.0,1.5,-2.7,,-64.28571428571429,-15.113350125944583,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2031,PROJ_SSP245,3.8,3.0,29.3,-10.4,2.3,-1.9,,-45.23809523809524,-26.19647355163728,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2031,PROJ_SSP370,3.8,3.0,27.7,-12.0,2.0,-2.2,,-52.38095238095239,-30.226700251889167,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2031,PROJ_SSP585,3.8,3.0,28.7,-11.0,2.3,-1.8,,-43.90243902439025,-27.707808564231733,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2032,PROJ_SSP126,4.4,3.7,33.5,-6.1,2.1,-2.1,,-50.0,-15.404040404040403,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2032,PROJ_SSP245,5.2,4.4,25.2,-14.5,2.4,-1.7,,-41.463414634146346,-36.523929471032744,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2032,PROJ_SSP370,4.3,3.5,19.2,-20.5,2.5,-1.7,,-40.476190476190474,-51.63727959697732,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2032,PROJ_SSP585,4.6,3.8,24.2,-15.5,4.1,-0.1,,-2.3809523809523814,-39.042821158690174,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2033,PROJ_SSP126,5.2,4.5,30.0,-9.7,2.2,-1.9,,-46.34146341463415,-24.433249370277075,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2033,PROJ_SSP245,5.7,4.9,26.5,-13.2,2.4,-1.8,,-42.857142857142854,-33.249370277078086,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2033,PROJ_SSP370,5.1,4.3,28.4,-11.3,3.1,-1.1,,-26.190476190476193,-28.463476070528966,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2033,PROJ_SSP585,5.9,5.2,23.5,-16.2,3.4,-0.8,,-19.047619047619047,-40.806045340050375,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2034,PROJ_SSP126,3.9,3.2,29.6,-10.1,2.6,-1.5,,-36.585365853658544,-25.440806045340047,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2034,PROJ_SSP245,3.1,2.3,29.6,-10.1,2.2,-2.0,,-47.61904761904761,-25.440806045340047,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2034,PROJ_SSP370,3.6,2.8,31.3,-8.4,2.4,-1.7,,-41.463414634146346,-21.158690176322416,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2034,PROJ_SSP585,4.8,4.0,23.7,-16.0,3.3,-0.8,,-19.512195121951223,-40.30226700251889,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2035,PROJ_SSP126,3.9,3.2,29.0,-10.7,3.0,-1.2,,-28.57142857142857,-26.952141057934504,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2035,PROJ_SSP245,4.7,3.9,26.9,-12.8,2.8,-1.3,,-31.70731707317074,-32.241813602015114,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2035,PROJ_SSP370,5.6,4.8,28.1,-11.6,3.1,-1.1,,-26.190476190476193,-29.219143576826195,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2035,PROJ_SSP585,7.5,6.7,30.7,-9.0,3.6,-0.6,,-14.285714285714285,-22.670025188916874,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2036,PROJ_SSP126,6.6,5.8,29.7,-10.0,2.9,-1.3,,-30.952380952380953,-25.188916876574307,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2036,PROJ_SSP245,5.8,5.0,26.0,-13.7,3.9,-0.3,,-7.142857142857142,-34.5088161209068,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2036,PROJ_SSP370,5.9,5.2,28.7,-11.0,2.7,-1.4,,-34.146341463414636,-27.707808564231733,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2036,PROJ_SSP585,7.1,6.3,29.1,-10.6,3.5,-0.7,,-16.666666666666664,-26.700251889168765,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2037,PROJ_SSP126,5.6,4.8,28.0,-11.7,3.6,-0.6,,-14.285714285714285,-29.471032745591934,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2037,PROJ_SSP245,5.1,4.4,22.6,-17.0,3.6,-0.6,,-14.285714285714285,-42.92929292929293,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2037,PROJ_SSP370,5.2,4.4,25.1,-14.6,2.4,-1.7,,-41.463414634146346,-36.77581863979849,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2037,PROJ_SSP585,6.2,5.4,23.8,-15.9,5.2,1.0,,23.809523809523807,-40.050377833753146,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2038,PROJ_SSP126,3.4,2.6,25.4,-14.3,1.6,-2.5,,-60.97560975609757,-36.02015113350126,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2038,PROJ_SSP245,7.5,6.8,27.8,-11.9,3.2,-0.9,,-21.95121951219512,-29.974811083123427,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2038,PROJ_SSP370,4.7,4.0,33.5,-6.1,2.1,-2.1,,-50.0,-15.404040404040403,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2038,PROJ_SSP585,7.6,6.8,23.8,-15.9,5.0,0.8,,19.047619047619047,-40.050377833753146,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2039,PROJ_SSP126,6.0,5.2,25.8,-13.8,3.0,-1.2,,-28.57142857142857,-34.84848484848485,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2039,PROJ_SSP245,7.7,6.9,31.7,-8.0,3.6,-0.6,,-14.285714285714285,-20.151133501259444,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2039,PROJ_SSP370,5.4,4.6,24.0,-15.7,3.8,-0.4,,-9.523809523809524,-39.54659949622166,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2039,PROJ_SSP585,9.0,8.3,19.0,-20.7,4.9,0.7,,16.666666666666664,-52.14105793450881,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2040,PROJ_SSP126,5.6,4.9,27.6,-12.1,2.9,-1.3,,-30.952380952380953,-30.478589420654913,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2040,PROJ_SSP245,4.2,3.4,25.8,-13.9,3.7,-0.5,,-11.904761904761903,-35.012594458438286,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2040,PROJ_SSP370,3.8,3.1,26.9,-12.8,2.8,-1.4,,-33.333333333333336,-32.241813602015114,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2040,PROJ_SSP585,6.6,5.8,26.2,-13.5,5.1,1.0,,24.39024390243903,-34.005037783375315,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2041,PROJ_SSP126,6.5,5.7,28.1,-11.6,3.4,-0.7,,-17.073170731707318,-29.219143576826195,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2041,PROJ_SSP245,5.6,4.8,27.1,-12.6,3.4,-0.7,,-17.073170731707318,-31.73803526448362,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2041,PROJ_SSP370,5.5,4.7,26.2,-13.5,3.8,-0.4,,-9.523809523809524,-34.005037783375315,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2041,PROJ_SSP585,6.2,5.4,25.6,-14.1,4.7,0.5,,11.904761904761903,-35.51637279596977,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2042,PROJ_SSP126,6.2,5.4,29.2,-10.5,3.3,-0.8,,-19.512195121951223,-26.44836272040302,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2042,PROJ_SSP245,4.8,4.0,25.3,-14.4,3.3,-0.9,,-21.428571428571427,-36.272040302267,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2042,PROJ_SSP370,5.3,4.6,25.6,-14.1,3.0,-1.2,,-28.57142857142857,-35.51637279596977,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2042,PROJ_SSP585,10.1,9.4,25.2,-14.5,6.2,2.0,,47.61904761904761,-36.523929471032744,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2043,PROJ_SSP126,7.3,6.6,31.5,-8.2,4.0,-0.2,,-4.761904761904762,-20.65491183879093,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2043,PROJ_SSP245,5.7,4.9,26.8,-12.9,4.2,0.0,,0.0,-32.49370277078085,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2043,PROJ_SSP370,6.0,5.2,23.0,-16.7,3.5,-0.7,,-16.666666666666664,-42.06549118387909,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2043,PROJ_SSP585,5.3,4.5,20.4,-19.3,4.2,0.0,,0.0,-48.614609571788414,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2044,PROJ_SSP126,5.3,4.5,30.2,-9.5,3.1,-1.0,,-24.39024390243903,-23.92947103274559,SSP1-2.6 (low emissions),PROJ_SSP126,True
SVK,SVK,2044,PROJ_SSP245,7.1,6.4,30.8,-8.9,4.9,0.8,,19.51219512195122,-22.418136020151135,SSP2-4.5 (middle of the road),PROJ_SSP126,False
SVK,SVK,2044,PROJ_SSP370,5.8,5.0,26.5,-13.2,3.8,-0.3,,-7.3170731707317085,-33.249370277078086,SSP3-7.0 (high emissions),PROJ_SSP126,False
SVK,SVK,2044,PROJ_SSP585,13.5,12.7,25.6,-14.1,7.5,3.4,,82.92682926829269,-35.51637279596977,SSP5-8.5 (very high emissions),PROJ_SSP126,False
SVK,SVK,2045,PROJ_SSP126,5.7,4.9,29.5,-10.2,3.3,-0.8,,-19.512195121951223,-25.692695214105786,SSP1-2.6 (low emissions),PROJ_SSP126,True
