STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,RET_PERIOD,Return period,HEAT_STRESS,Heat stress threshold,PROJ_SCENARIO,Projection scenario,POLLUTANT_CONCENTRATION,Pollutant concentration level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2051,,3.6,,BEL,Belgium,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2050,,1.9,,BEL,Belgium,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2048,,3.3,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2047,,3.3,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2034,,2.5,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2033,,2.9,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2032,,2,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2031,,1.4,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2030,,2.7,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2046,,4.3,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2045,,5.1,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2044,,5.9,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2043,,2.4,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2042,,4.8,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2041,,2.9,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2040,,3.3,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2039,,3,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2038,,2.9,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2037,,2.3,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2036,,3.2,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2035,,3.8,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2060,,6.9,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2059,,6.5,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2058,,5.6,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2057,,6,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2056,,6.3,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2055,,5.1,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2054,,4.4,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2053,,4.6,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2052,,3.8,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2051,,4.6,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2050,,4.8,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2049,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2048,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2034,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2033,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2032,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2031,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2030,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2047,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2046,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2045,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2044,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2043,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2042,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2041,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2040,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2039,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2038,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2037,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2036,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2035,,0,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2060,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2059,,0.2,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2058,,0.2,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2057,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2056,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2055,,0.2,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2054,,0.1,,NOR,Norway,A,Normal value,0,Units,1,One
